file_id,file_path,kategori_utama,sub_kategori,width,height,aspect_ratio,split_set
ECO_00177,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan299.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00178,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_133.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00179,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_127.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00180,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_62.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00181,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000107.jpg,Anorganik,kaleng,300,300,1.0,train
ECO_00182,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000113.jpg,Anorganik,kaleng,644,362,1.78,train
ECO_00183,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-18-_jpg.rf.df04ffa5c1fb2bbdbd2d11f7ea63a1c2.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00184,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan925.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00185,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_89.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00186,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan919.jpg,Anorganik,kaleng,512,683,0.75,test
ECO_00187,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan886.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00188,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan65.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00189,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan71.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00190,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan892.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00191,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan662.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00192,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan104.jpg,Anorganik,kaleng,512,384,1.33,val
ECO_00193,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan59.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00194,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000073.jpg,Anorganik,kaleng,700,700,1.0,train
ECO_00195,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000067.jpg,Anorganik,kaleng,800,246,3.25,val
ECO_00196,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan110.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00197,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan676.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00198,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000098.jpg,Anorganik,kaleng,900,900,1.0,train
ECO_00199,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan879.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00200,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000259.jpg,Anorganik,kaleng,300,300,1.0,train
ECO_00201,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-4-_jpg.rf.d856232a1497e39f38ae9716d3c1e170.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00202,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000271.jpg,Anorganik,kaleng,800,602,1.33,train
ECO_00203,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-6-_jpg.rf.8627f930b117d4bc2148a1306108d154.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00204,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan306.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00205,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan460.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00206,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-30-_jpg.rf.98e0a826f591a70955f4972dd9d93ed6.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00207,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan312.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00208,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-3-_jpg.rf.0d344626e3ea8a724713db735c23902a.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00209,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000264.jpg,Anorganik,kaleng,708,340,2.08,train
ECO_00210,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan313.jpg,Anorganik,kaleng,512,683,0.75,val
ECO_00211,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan307.jpg,Anorganik,kaleng,512,683,0.75,val
ECO_00212,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000270.jpg,Anorganik,kaleng,784,784,1.0,train
ECO_00213,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan461.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00214,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000258.jpg,Anorganik,kaleng,485,345,1.41,train
ECO_00215,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan878.jpg,Anorganik,kaleng,512,683,0.75,val
ECO_00216,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000099.jpg,Anorganik,kaleng,1280,720,1.78,val
ECO_00217,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan111.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00218,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000066.jpg,Anorganik,kaleng,350,350,1.0,train
ECO_00219,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan677.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00220,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan663.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00221,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan58.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00222,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan105.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00223,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan70.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00224,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan893.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00225,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-34-_jpg.rf.3ed33fa2365f7bee92485d895b0f24c8.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00226,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-20-_jpg.rf.a7c23ac3c43bd158a15435e8be99214e.jpg,Anorganik,kaleng,600,600,1.0,test
ECO_00227,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan887.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00228,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan64.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00229,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan918.jpg,Anorganik,kaleng,512,683,0.75,test
ECO_00230,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-25-_jpg.rf.dcc8806e862fc01306823b6908d1201b.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00231,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_88.jpg,Anorganik,kaleng,238,280,0.85,train
ECO_00232,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan924.jpg,Anorganik,kaleng,512,683,0.75,val
ECO_00233,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000112.jpg,Anorganik,kaleng,690,390,1.77,val
ECO_00234,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000106.jpg,Anorganik,kaleng,768,574,1.34,train
ECO_00235,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_63.jpg,Anorganik,kaleng,210,280,0.75,train
ECO_00236,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_77.jpg,Anorganik,kaleng,324,236,1.37,train
ECO_00237,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_126.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00238,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_132.jpg,Anorganik,kaleng,204,280,0.73,train
ECO_00239,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-44-_jpg.rf.bf23191eb495c8b93881f64383f27451.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00240,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan298.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00241,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan501.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00242,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000310.jpg,Anorganik,kaleng,500,500,1.0,train
ECO_00243,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan267.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00244,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan273.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00245,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan4.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00246,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan6.jpg,Anorganik,kaleng,512,384,1.33,val
ECO_00247,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan265.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00248,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000312.jpg,Anorganik,kaleng,960,640,1.5,train
ECO_00249,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan503.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00250,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000306.jpg,Anorganik,kaleng,1300,1162,1.12,train
ECO_00251,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan271.jpg,Anorganik,kaleng,512,683,0.75,test
ECO_00252,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_118.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00253,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_124.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00254,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_130.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00255,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_61.jpg,Anorganik,kaleng,280,280,1.0,val
ECO_00256,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_75.jpg,Anorganik,kaleng,324,182,1.78,train
ECO_00257,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000110.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00258,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_8.jpg,Anorganik,kaleng,300,280,1.07,train
ECO_00259,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000104.jpg,Anorganik,kaleng,250,250,1.0,train
ECO_00260,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_49.jpg,Anorganik,kaleng,324,214,1.51,train
ECO_00261,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan926.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00262,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan649.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00263,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan891.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00264,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan72.jpg,Anorganik,kaleng,512,384,1.33,test
ECO_00265,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000058.jpg,Anorganik,kaleng,800,418,1.91,train
ECO_00266,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan66.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00267,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan885.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00268,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan675.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00269,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000064.jpg,Anorganik,kaleng,460,303,1.52,test
ECO_00270,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan113.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00271,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan107.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00272,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000070.jpg,Anorganik,kaleng,650,238,2.73,train
ECO_00273,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan661.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00274,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-41-_jpg.rf.94b84b1fea7033dde5e73f4c8a0194fa.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00275,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan99.jpg,Anorganik,kaleng,512,384,1.33,val
ECO_00276,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan311.jpg,Anorganik,kaleng,512,683,0.75,test
ECO_00277,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan463.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00278,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000272.jpg,Anorganik,kaleng,800,800,1.0,val
ECO_00279,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan305.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00280,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000299.jpg,Anorganik,kaleng,645,448,1.44,train
ECO_00281,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-22-_jpg.rf.b84b8e30b8200729427412c0042f0067.jpg,Anorganik,kaleng,600,600,1.0,val
ECO_00282,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-8-_jpg.rf.50bd16cfca7f4341834b1e656ea55734.jpg,Anorganik,kaleng,600,600,1.0,test
ECO_00283,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000298.jpg,Anorganik,kaleng,600,420,1.43,val
ECO_00284,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan489.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00285,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan462.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00286,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan304.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00287,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000273.jpg,Anorganik,kaleng,350,350,1.0,train
ECO_00288,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000267.jpg,Anorganik,kaleng,972,657,1.48,train
ECO_00289,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan310.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00290,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-37-_jpg.rf.d4168b175b16abf5abc8d1ba4e793d80.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00291,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan98.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00292,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000071.jpg,Anorganik,kaleng,1300,1390,0.94,train
ECO_00293,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan106.jpg,Anorganik,kaleng,512,384,1.33,test
ECO_00294,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan660.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00295,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan674.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00296,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan112.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00297,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000065.jpg,Anorganik,kaleng,325,325,1.0,test
ECO_00298,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan67.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00299,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan884.jpg,Anorganik,kaleng,512,683,0.75,val
ECO_00300,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan890.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00301,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan648.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00302,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000059.jpg,Anorganik,kaleng,400,400,1.0,train
ECO_00303,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan73.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00304,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-2-_jpg.rf.2398c7e6450d368ef208b58c0868c98c.jpg,Anorganik,kaleng,600,600,1.0,test
ECO_00305,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan927.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00306,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000105.jpg,Anorganik,kaleng,794,760,1.04,train
ECO_00307,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-29-_jpg.rf.c30f0379f1c8ca5b9e5648ffbebc6121.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00308,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_48.jpg,Anorganik,kaleng,324,254,1.28,train
ECO_00309,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_9.jpg,Anorganik,kaleng,324,162,2.0,train
ECO_00310,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000111.jpg,Anorganik,kaleng,313,300,1.04,train
ECO_00311,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000139.jpg,Anorganik,kaleng,580,387,1.5,train
ECO_00312,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_74.jpg,Anorganik,kaleng,324,216,1.5,train
ECO_00313,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_60.jpg,Anorganik,kaleng,324,202,1.6,train
ECO_00314,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_131.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00315,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_125.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00316,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-49-_jpg.rf.9f80c86f81e2c4128cd68a644737090b.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00317,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_119.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00318,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan270.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00319,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000307.jpg,Anorganik,kaleng,1500,843,1.78,train
ECO_00320,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000313.jpg,Anorganik,kaleng,1056,1306,0.81,train
ECO_00321,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan264.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00322,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan502.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00323,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-14-_jpg.rf.9ea4bf143b551776e11a22b4fbc0134d.jpg,Anorganik,kaleng,600,600,1.0,val
ECO_00324,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan7.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00325,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan506.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00326,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000317.jpg,Anorganik,kaleng,140,140,1.0,train
ECO_00327,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000303.jpg,Anorganik,kaleng,900,600,1.5,train
ECO_00328,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan274.jpg,Anorganik,kaleng,512,683,0.75,test
ECO_00329,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan512.jpg,Anorganik,kaleng,512,683,0.75,val
ECO_00330,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan3.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00331,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-35-_jpg.rf.abb5c42453da3556b856b415a5a4f653.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00332,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_121.jpg,Anorganik,kaleng,280,280,1.0,train
ECO_00333,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_109.jpg,Anorganik,kaleng,280,280,1.0,val
ECO_00334,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000115.jpg,Anorganik,kaleng,750,750,1.0,test
ECO_00335,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000101.jpg,Anorganik,kaleng,350,350,1.0,train
ECO_00336,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000129.jpg,Anorganik,kaleng,400,400,1.0,train
ECO_00337,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_64.jpg,Anorganik,kaleng,300,280,1.07,train
ECO_00338,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/image_70.jpg,Anorganik,kaleng,324,214,1.51,train
ECO_00339,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan923.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00340,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000061.jpg,Anorganik,kaleng,4552,3825,1.19,train
ECO_00341,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan670.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00342,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan664.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00343,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/kaleng-13-_jpg.rf.03c305c7b81ce8001cadff9b8afc13a3.jpg,Anorganik,kaleng,600,600,1.0,train
ECO_00344,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan102.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00345,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/00000075.jpg,Anorganik,kaleng,1023,682,1.5,train
ECO_00346,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan77.jpg,Anorganik,kaleng,512,384,1.33,train
ECO_00347,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan894.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00348,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan658.jpg,Anorganik,kaleng,512,683,0.75,train
ECO_00349,/content/drive/MyDrive/EcoWise/dataset-trashcan/Anorganik/kaleng/AluCan880.jpg,Anorganik,kaleng,512,683,0.75,train
